"","X","filename","decade","category","license","year","fees_usd","items","revenues_usd"
"3497",3497,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Fish",2028,NA,NA,NA
"3498",3498,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Inspection Fee (Aquaculture & Fish)",2028,NA,NA,NA
"3499",3499,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Inspection Fee (1-5 Enclosures)",2028,NA,NA,NA
"3500",3500,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Inspection Fee (6-25 Enclosures)",2028,NA,NA,NA
"3501",3501,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Inspection Fee (26-50 Enclosures)",2028,NA,NA,NA
"3502",3502,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Inspection Fee (51-100 Enclosures)",2028,NA,NA,NA
"3503",3503,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Inspection Fee (101+ Enclosures)",2028,NA,NA,NA
"3504",3504,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Native Species Exhibiting",2028,NA,NA,NA
"3505",3505,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Nuisance Bird Abatement (R)",2028,NA,NA,NA
"3506",3506,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Nuisance Bird Abatement (NR)",2028,NA,NA,NA
"3507",3507,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Research, Detrimental",2028,NA,NA,NA
"3508",3508,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Shelter",2028,NA,NA,NA
"3509",3509,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Single Event Breeding",2028,NA,NA,NA
"3510",3510,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Application Fee Inland Fisheries",2028,NA,NA,NA
"3511",3511,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Application Fee Inland Fisheries (Student)",2028,NA,NA,NA
"3512",3512,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Application Fee Marine",2028,NA,NA,NA
"3513",3513,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Application Fee Marine (Student)",2028,NA,NA,NA
"3514",3514,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Application Fee Terrestrial Wildlife",2028,NA,NA,NA
"3515",3515,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Application Fee Terrestrial Wildlife (Student)",2028,NA,NA,NA
"3516",3516,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit Specific Use Application Fee",2028,NA,NA,NA
"3517",3517,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit Specific Use Application Fee (Student)",2028,NA,NA,NA
"3518",3518,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Amendment Fee Inland Fisheries",2028,NA,NA,NA
"3519",3519,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Amendment Fee Inland Fisheries (Student)",2028,NA,NA,NA
"3520",3520,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Amendment Fee Marine",2028,NA,NA,NA
"3521",3521,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Amendment Fee Marine (Student)",2028,NA,NA,NA
"3522",3522,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Amendment Fee Terrestrial Wildlife",2028,NA,NA,NA
"3523",3523,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Amendment Fee Terrestrial Wildlife (Student)",2028,NA,NA,NA
"3524",3524,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit Specific Use Amendment Fee",2028,NA,NA,NA
"3525",3525,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit Specific Use Amendment Fee (Student)",2028,NA,NA,NA
"3526",3526,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Inland Fisheries",2028,NA,NA,NA
"3527",3527,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Inland Fisheries (Student)",2028,NA,NA,NA
"3528",3528,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Marine",2028,NA,NA,NA
"3529",3529,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Marine (Student)",2028,NA,NA,NA
"3530",3530,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Terrestrial Wildlife",2028,NA,NA,NA
"3531",3531,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Terrestrial Wildlife (Student)",2028,NA,NA,NA
"3532",3532,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit Specific Use",2028,NA,NA,NA
"3533",3533,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit Specific Use (Student)",2028,NA,NA,NA
"3534",3534,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Trapping License (Junior) (Pest Control Only)",2028,NA,NA,NA
"3535",3535,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Trapping License (R) (Pest Control Only)",2028,NA,NA,NA
"3536",3536,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Trapping License (NR) (Pest Control Only)",2028,NA,NA,NA
"3537",3537,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Warden Stamp",2028,NA,NA,NA
"3538",3538,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Aquaculture Registration (New)",2029,NA,NA,NA
"3539",3539,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Aquaculture Registration (Renewal)",2029,NA,NA,NA
"3540",3540,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Aquaculture Registration Late Fee",2029,NA,NA,NA
"3541",3541,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Aquaculture Registration Surcharge",2029,NA,NA,NA
"3542",3542,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Commercial Hunting Club License (1 Property)",2029,NA,NA,NA
"3543",3543,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Commercial Hunting Club License (2-5 Properties)",2029,NA,NA,NA
"3544",3544,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Commercial Hunting Club License (6-10 Properties)",2029,NA,NA,NA
"3545",3545,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Commercial Hunting Club License (11 or More Properties)",2029,NA,NA,NA
"3546",3546,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Commercial Native Rattlesnake (New)",2029,NA,NA,NA
"3547",3547,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Commercial Native Rattlesnake (Renewal)",2029,NA,NA,NA
"3548",3548,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Commercial Native Rattlesnake Inspection Fee",2029,NA,NA,NA
"3549",3549,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Domesticated Game Bird Seals (50 Per Book)",2029,NA,NA,NA
"3550",3550,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Domesticated Game Breeder's License Class 1",2029,NA,NA,NA
"3551",3551,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Domesticated Game Breeder's License Class 2",2029,NA,NA,NA
"3552",3552,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Domesticated Game Mammal Tags",2029,NA,NA,NA
"3553",3553,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Falconer Raptor Capture Permit (NR)",2029,NA,NA,NA
"3554",3554,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Falconry License Application Fee",2029,NA,NA,NA
"3555",3555,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Falconry License",2029,NA,NA,NA
"3556",3556,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Falconry Inspection Fee (1-5 Enclosures)",2029,NA,NA,NA
"3557",3557,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Falconry Additional Inspection Fee (Per Enclosures Over 5)",2029,NA,NA,NA
"3558",3558,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Fallow Deer Farming Permit",2029,NA,NA,NA
"3559",3559,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Fallow Deer Farming Permit Application Fee",2029,NA,NA,NA
"3560",3560,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Fallow Deer Farming Permit Inspection Fee",2029,NA,NA,NA
"3561",3561,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Fully Protected Species Permit",2029,NA,NA,NA
"3562",3562,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Fur Agent License",2029,NA,NA,NA
"3563",3563,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Fur Dealer License",2029,NA,NA,NA
"3564",3564,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Game Bird Club Seals (100 Per Book)",2029,NA,NA,NA
"3565",3565,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Guide License (R)",2029,NA,NA,NA
"3566",3566,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Guide License (NR)",2029,NA,NA,NA
"3567",3567,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Lands Pass - 1-Day",2029,NA,NA,NA
"3568",3568,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Lands Pass – Annual",2029,NA,NA,NA
"3569",3569,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Licensed Guide Employee Registration",2029,NA,NA,NA
"3570",3570,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Licensed Game Bird Club, Zone A - 500 acres or less",2029,NA,NA,NA
"3571",3571,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Licensed Game Bird Club Zone A - over 500 acres",2029,NA,NA,NA
"3572",3572,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Licensed Game Bird Club Zone B - 500 acres or less",2029,NA,NA,NA
"3573",3573,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Licensed Game Bird Club Zone B - over 500 acres",2029,NA,NA,NA
"3574",3574,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Licensed Domesticated Migratory Game Bird Shooting Area",2029,NA,NA,NA
"3575",3575,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Native Reptile Captive Propagation Permit",2029,NA,NA,NA
"3576",3576,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Native Reptile & Amphibian Permit (Take by Biological Supply House)",2029,NA,NA,NA
"3577",3577,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Animal Care, Detrimental",2029,NA,NA,NA
"3578",3578,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Animal Care, Welfare",2029,NA,NA,NA
"3579",3579,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Application Fee (Amended or Renewal)",2029,NA,NA,NA
"3580",3580,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Application Fee (New)",2029,NA,NA,NA
"3581",3581,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Aquaculture",2029,NA,NA,NA
"3582",3582,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit AZA, Detrimental",2029,NA,NA,NA
"3583",3583,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Breeding",2029,NA,NA,NA
"3584",3584,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Broker/Dealer (R)",2029,NA,NA,NA
"3585",3585,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Broker/Dealer (NR)",2029,NA,NA,NA
"3586",3586,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit ELE & MOU Fee",2029,NA,NA,NA
"3587",3587,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit ELE & MOU Renewal",2029,NA,NA,NA
"3588",3588,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Exhibiting (R)",2029,NA,NA,NA
"3589",3589,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Exhibiting (NR)",2029,NA,NA,NA
"3590",3590,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Fish",2029,NA,NA,NA
"3591",3591,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Inspection Fee (Aquaculture & Fish)",2029,NA,NA,NA
"3592",3592,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Inspection Fee (1-5 Enclosures)",2029,NA,NA,NA
"3593",3593,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Inspection Fee (6-25 Enclosures)",2029,NA,NA,NA
"3594",3594,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Inspection Fee (26-50 Enclosures)",2029,NA,NA,NA
"3595",3595,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Inspection Fee (51-100 Enclosures)",2029,NA,NA,NA
"3596",3596,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Inspection Fee (101+ Enclosures)",2029,NA,NA,NA
"3597",3597,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Native Species Exhibiting",2029,NA,NA,NA
"3598",3598,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Nuisance Bird Abatement (R)",2029,NA,NA,NA
"3599",3599,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Nuisance Bird Abatement (NR)",2029,NA,NA,NA
"3600",3600,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Research, Detrimental",2029,NA,NA,NA
"3601",3601,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Shelter",2029,NA,NA,NA
"3602",3602,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Restricted Species Permit Single Event Breeding",2029,NA,NA,NA
"3603",3603,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Application Fee Inland Fisheries",2029,NA,NA,NA
"3604",3604,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Application Fee Inland Fisheries (Student)",2029,NA,NA,NA
"3605",3605,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Application Fee Marine",2029,NA,NA,NA
"3606",3606,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Application Fee Marine (Student)",2029,NA,NA,NA
"3607",3607,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Application Fee Terrestrial Wildlife",2029,NA,NA,NA
"3608",3608,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Application Fee Terrestrial Wildlife (Student)",2029,NA,NA,NA
"3609",3609,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit Specific Use Application Fee",2029,NA,NA,NA
"3610",3610,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit Specific Use Application Fee (Student)",2029,NA,NA,NA
"3611",3611,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Amendment Fee Inland Fisheries",2029,NA,NA,NA
"3612",3612,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Amendment Fee Inland Fisheries (Student)",2029,NA,NA,NA
"3613",3613,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Amendment Fee Marine",2029,NA,NA,NA
"3614",3614,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Amendment Fee Marine (Student)",2029,NA,NA,NA
"3615",3615,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Amendment Fee Terrestrial Wildlife",2029,NA,NA,NA
"3616",3616,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Amendment Fee Terrestrial Wildlife (Student)",2029,NA,NA,NA
"3617",3617,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit Specific Use Amendment Fee",2029,NA,NA,NA
"3618",3618,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit Specific Use Amendment Fee (Student)",2029,NA,NA,NA
"3619",3619,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Inland Fisheries",2029,NA,NA,NA
"3620",3620,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Inland Fisheries (Student)",2029,NA,NA,NA
"3621",3621,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Marine",2029,NA,NA,NA
"3622",3622,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Marine (Student)",2029,NA,NA,NA
"3623",3623,"tabula-2020s Fees Special Permits.csv","2020s","Licenses","Scientific Collecting Permit General Use Terrestrial Wildlife",2029,NA,NA,NA
