"FMP_AREA","GEAR","PROCESSING_SECTOR","SPECIES","YEAR","EXVES_PRICE_LB"
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Other Rockfish","2018",.296
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Other Rockfish","2018",.296
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Yellowfin Sole (BSAI)","2018",.216
"Gulf of Alaska","All Gear","All Sectors","Arrowtooth Flounder","2018",.102
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Other Rockfish","2018",.819
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Other Rockfish","2018",.771
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Other Rockfish","2018",.894
"Gulf of Alaska","Fixed","All Sectors","Arrowtooth Flounder","2018",.245
"Gulf of Alaska","Trawl","All Sectors","Arrowtooth Flounder","2018",.102
"Gulf of Alaska","All Gear","All Sectors","Atka Mackerel","2018",.355
"Gulf of Alaska","Fixed","All Sectors","Atka Mackerel","2018",-9999
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Yellowfin Sole (BSAI)","2018",.015
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Yellowfin Sole (BSAI)","2018",.015
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Yellowfin Sole (BSAI)","2018",.015
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Other Groundfish","2018",.072
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Other Groundfish","2018",.024
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Other Groundfish","2018",.181
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Other Rockfish","2018",.325
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Other Rockfish","2018",.313
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Other Rockfish","2018",.722
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Yellowfin Sole (BSAI)","2018",.216
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Yellowfin Sole (BSAI)","2018",.216
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Turbot (BSAI)","2018",.685
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Turbot (BSAI)","2018",.685
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Turbot (BSAI)","2018",.685
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Other Groundfish","2018",.324
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Other Groundfish","2018",.324
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Other Groundfish","2018",.324
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Yellowfin Sole (BSAI)","2018",.216
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Yellowfin Sole (BSAI)","2018",.216
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Yellowfin Sole (BSAI)","2018",.175
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Other Flatfish (BSAI)","2018",.169
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Other Flatfish (BSAI)","2018",.169
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Turbot (BSAI)","2018",.015
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Turbot (BSAI)","2018",.015
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Other Flatfish (BSAI)","2018",.208
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Other Groundfish","2018",.248
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Other Groundfish","2018",.253
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Other Groundfish","2018",.198
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Sablefish","2018",.809
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Sablefish","2018",.809
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Sablefish","2018",.809
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Turbot (BSAI)","2018",.589
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Turbot (BSAI)","2018",.589
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Turbot (BSAI)","2018",.685
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Other Flatfish (BSAI)","2018",.015
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Other Flatfish (BSAI)","2018",.015
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Other Flatfish (BSAI)","2018",.015
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Northern Rockfish","2018",.156
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Northern Rockfish","2018",.156
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Northern Rockfish","2018",.156
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Sablefish","2018",2.121
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Flathead Sole","2018",.016
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Flathead Sole","2018",-9999
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Flathead Sole","2018",.016
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Pollock","2018",.135
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Pollock","2018",.119
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Pollock","2018",.156
"Gulf of Alaska","Trawl","All Sectors","Pollock","2018",.123
"Gulf of Alaska","All Gear","All Sectors","Rex Sole (GOA)","2018",.254
"Gulf of Alaska","Trawl","All Sectors","Rex Sole (GOA)","2018",.254
"Gulf of Alaska","All Gear","All Sectors","Sablefish","2018",3.783
"Gulf of Alaska","Fixed","All Sectors","Sablefish","2018",3.929
"Gulf of Alaska","Trawl","All Sectors","Sablefish","2018",2.344
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Flathead Sole","2018",.254
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Flathead Sole","2018",.255
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Flathead Sole","2018",.254
"Gulf of Alaska","Fixed","All Sectors","Pollock","2018",.036
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Atka Mackerel","2018",.348
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Atka Mackerel","2018",.348
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Atka Mackerel","2018",.348
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Pacific Ocean Perch","2018",.771
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Pacific Ocean Perch","2018",-9999
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Pacific Ocean Perch","2018",.217
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Pacific Ocean Perch","2018",.217
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Pacific Ocean Perch","2018",.217
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Pacific Ocean Perch","2018",.217
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Pacific Ocean Perch","2018",.217
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Pacific Ocean Perch","2018",.217
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Pacific Ocean Perch","2018",.771
"Gulf of Alaska","All Gear","All Sectors","Pacific Ocean Perch","2018",.192
"Gulf of Alaska","Fixed","All Sectors","Pacific Ocean Perch","2018",1.174
"Gulf of Alaska","Trawl","All Sectors","Pacific Ocean Perch","2018",.192
"Gulf of Alaska","All Gear","All Sectors","Pollock","2018",.123
"Gulf of Alaska","All Gear","All Sectors","Other Rockfish","2018",.449
"Gulf of Alaska","Fixed","All Sectors","Other Rockfish","2018",.906
"Gulf of Alaska","Trawl","All Sectors","Other Rockfish","2018",.186
"Gulf of Alaska","All Gear","All Sectors","Pacific Cod","2018",.446
"Gulf of Alaska","Fixed","All Sectors","Pacific Cod","2018",.457
"Gulf of Alaska","Trawl","All Sectors","Pacific Cod","2018",.411
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Atka Mackerel","2018",.203
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Atka Mackerel","2018",.203
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Atka Mackerel","2018",.203
"Gulf of Alaska","Trawl","All Sectors","Northern Rockfish","2018",.18
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Arrowtooth Flounder","2018",.218
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Arrowtooth Flounder","2018",.218
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Arrowtooth Flounder","2018",.218
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Atka Mackerel","2018",.348
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Atka Mackerel","2018",.348
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Atka Mackerel","2018",.347
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Pacific Cod","2018",.364
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Pacific Cod","2018",.349
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Pacific Cod","2018",.383
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Pacific Cod","2018",.408
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Pacific Cod","2018",.413
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Pacific Cod","2018",.399
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Pacific Cod","2018",.429
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Pacific Cod","2018",.437
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Pacific Cod","2018",.41
"Gulf of Alaska","All Gear","All Sectors","Flathead Sole","2018",.142
"Gulf of Alaska","Fixed","All Sectors","Flathead Sole","2018",.245
"Gulf of Alaska","Trawl","All Sectors","Flathead Sole","2018",.142
"Gulf of Alaska","All Gear","All Sectors","Northern Rockfish","2018",.18
"Gulf of Alaska","Fixed","All Sectors","Northern Rockfish","2018",.843
"Gulf of Alaska","Fixed","All Sectors","Deep-Water Flatfish (GOA)","2018",-9999
"Gulf of Alaska","Trawl","All Sectors","Deep-Water Flatfish (GOA)","2018",.108
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Sablefish","2019",1.915
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Sablefish","2019",1.915
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Sablefish","2019",1.915
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Other Flatfish (BSAI)","2019",.191
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Other Flatfish (BSAI)","2019",.188
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Northern Rockfish","2019",.137
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Northern Rockfish","2019",.137
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Northern Rockfish","2019",.137
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Rock Sole (BSAI)","2019",.221
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Rock Sole (BSAI)","2019",.221
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Rock Sole (BSAI)","2019",.221
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Sablefish","2019",1.214
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Sablefish","2019",1.018
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Sablefish","2019",1.297
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Northern Rockfish","2019",-9999
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Northern Rockfish","2019",-9999
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Northern Rockfish","2019",-9999
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Kamchatka Flounder (BSAI)","2019",.015
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Kamchatka Flounder (BSAI)","2019",.015
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Kamchatka Flounder (BSAI)","2019",.246
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Kamchatka Flounder (BSAI)","2019",.246
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Kamchatka Flounder (BSAI)","2019",-9999
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Rock Sole (BSAI)","2019",.015
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Rock Sole (BSAI)","2019",.015
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Rock Sole (BSAI)","2019",.015
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Flathead Sole","2019",.222
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Flathead Sole","2019",.222
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Flathead Sole","2019",.222
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Kamchatka Flounder (BSAI)","2019",.245
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Kamchatka Flounder (BSAI)","2019",.245
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Kamchatka Flounder (BSAI)","2019",-9999
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Rock Sole (BSAI)","2019",.221
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Rock Sole (BSAI)","2019",.221
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Rock Sole (BSAI)","2019",.221
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Pollock","2019",.157
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Pollock","2019",.157
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Pollock","2019",.157
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Pollock","2019",.145
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Pollock","2019",.128
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Pollock","2019",.167
"Gulf of Alaska","All Gear","All Sectors","Shallow-Water Flatfish (GOA)","2019",.155
"Gulf of Alaska","Trawl","All Sectors","Shallow-Water Flatfish (GOA)","2019",.155
"Gulf of Alaska","All Gear","All Sectors","Dusky Rockfish","2019",.19
"Gulf of Alaska","Fixed","All Sectors","Dusky Rockfish","2019",.579
"Gulf of Alaska","Trawl","All Sectors","Dusky Rockfish","2019",.187
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Arrowtooth Flounder","2019",.015
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Arrowtooth Flounder","2019",.015
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Arrowtooth Flounder","2019",-9999
"Gulf of Alaska","Trawl","All Sectors","Atka Mackerel","2019",.294
"Gulf of Alaska","All Gear","All Sectors","Deep-Water Flatfish (GOA)","2019",.101
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Arrowtooth Flounder","2019",.214
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Arrowtooth Flounder","2019",.214
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Arrowtooth Flounder","2019",.216
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Other Rockfish","2019",.348
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Other Rockfish","2019",.349
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Other Rockfish","2019",.268
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Yellowfin Sole (BSAI)","2019",.206
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Yellowfin Sole (BSAI)","2019",.206
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Yellowfin Sole (BSAI)","2019",.206
"Gulf of Alaska","All Gear","All Sectors","Arrowtooth Flounder","2019",.073
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Other Rockfish","2019",.358
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Other Rockfish","2019",.355
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Other Rockfish","2019",.478
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Other Rockfish","2019",.751
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Other Rockfish","2019",.742
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Other Rockfish","2019",.765
"Gulf of Alaska","Fixed","All Sectors","Arrowtooth Flounder","2019",.06
"Gulf of Alaska","Trawl","All Sectors","Arrowtooth Flounder","2019",.073
"Gulf of Alaska","All Gear","All Sectors","Atka Mackerel","2019",.294
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Yellowfin Sole (BSAI)","2019",.015
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Yellowfin Sole (BSAI)","2019",.015
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Yellowfin Sole (BSAI)","2019",.015
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Other Groundfish","2019",.031
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Other Groundfish","2019",.027
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Other Groundfish","2019",.087
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Turbot (BSAI)","2019",.7
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Turbot (BSAI)","2019",.7
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Turbot (BSAI)","2019",.7
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Other Groundfish","2019",.451
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Other Groundfish","2019",.451
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Other Groundfish","2019",.451
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Yellowfin Sole (BSAI)","2019",.206
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Yellowfin Sole (BSAI)","2019",.206
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Yellowfin Sole (BSAI)","2019",.094
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Turbot (BSAI)","2019",.015
